"InteractorAChr","InteractorAStart","InteractorAEnd","InteractorBChr","InteractorBStart","InteractorBEnd","Agene","Bgene","Organism","CellTissue","Detection_Method","Confidence_Score1","Confidence_Score2","Contact_Frequency","Pubmed_ID"
"chr1",153916668,153920266,"chr1",154191885,154196472,"DENND4B,ENSG00000198837","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","MCF7","ChIA-PET",2e-10,2e-10,6,22265404
"chr1",153917215,153920392,"chr1",153961808,153965282,"DENND4B,ENSG00000198837","RPS27,ENSG00000177954","hg19","K562","ChIA-PET",3e-07,3e-07,6,22265404
"chr1",153936330,153941464,"chr1",154191669,154195552,"SLC39A1,CREB3L4,ENSG00000143570,ENSG00000143578","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","MCF7","ChIA-PET",5e-23,5e-23,8,22265404
"chr1",153938202,153942686,"chr1",154154566,154158952,"SLC39A1,CREB3L4,ENSG00000143570,ENSG00000143578","TPM3,ENSG00000143549","hg19","MCF7","ChIA-PET",8e-10,8e-10,5,22265404
"chr1",153939104,153942755,"chr1",154191760,154194945,"SLC39A1,CREB3L4,ENSG00000143570,ENSG00000143578","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","MCF7","ChIA-PET",3e-11,3e-11,4,22265404
"chr1",153956669,153960770,"chr1",153962921,153965060,"RAB13,ENSG00000143545","RPS27,ENSG00000177954","hg19","MCF7","ChIA-PET",7e-10,7e-10,7,22265404
"chr1",153961745,153965852,"chr1",154153352,154156776,"RPS27,ENSG00000177954","TPM3,ENSG00000143549","hg19","K562","ChIA-PET",3e-08,3e-08,9,22265404
"chr1",153961765,153965852,"chr1",154152407,154156955,"RPS27,ENSG00000177954","TPM3,ENSG00000143549","hg19","K562","ChIA-PET",1.31e-15,1.31e-15,8,22265404
"chr1",153961855,153964878,"chr1",154149314,154153044,"RPS27,ENSG00000177954","TPM3,ENSG00000143549","hg19","K562","ChIA-PET",2e-11,2e-11,5,22265404
"chr1",153961881,153966027,"chr1",154151379,154156773,"RPS27,ENSG00000177954","TPM3,ENSG00000143549","hg19","MCF7","ChIA-PET",0,0,10,22265404
"chr1",153961938,153967162,"chr1",154189861,154195978,"RPS27,ENSG00000177954","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","K562","ChIA-PET",0,0,9,22265404
"chr1",153962189,153967020,"chr1",154149779,154153923,"RPS27,ENSG00000177954","TPM3,ENSG00000143549","hg19","MCF7","ChIA-PET",2e-16,2e-16,7,22265404
"chr1",153962369,153964805,"chr1",154243433,154246826,"RPS27,ENSG00000177954","HAX1,ENSG00000143575","hg19","MCF7","ChIA-PET",2e-11,2e-11,4,22265404
"chr1",154140357,154146704,"chr1",154153646,154156969,"TPM3,ENSG00000143549","TPM3,ENSG00000143549","hg19","MCF7","ChIA-PET",2e-37,2e-37,7,22265404
"chr1",154142747,154146273,"chr1",154146772,154152940,"TPM3,ENSG00000143549","TPM3,ENSG00000143549","hg19","K562","ChIA-PET",5.55e-16,5.55e-16,5,22265404
"chr1",154145134,154153289,"chr1",154153487,154160631,"TPM3,ENSG00000143549","TPM3,ENSG00000143549","hg19","K562","ChIA-PET",5.58e-08,5.58e-08,22,22265404
"chr1",154149113,154161877,"chr1",154185436,154196776,"TPM3,ENSG00000143549","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","K562","ChIA-PET",5.64e-09,5.64e-09,24,22265404
"chr1",154151605,154157694,"chr1",154191153,154195788,"TPM3,ENSG00000143549","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","MCF7","ChIA-PET",6e-26,6e-26,18,22265404
"chr1",154153141,154174161,"chr1",154187746,154196033,"TPM3,ENSG00000143549","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","MCF7","ChIA-PET",8e-21,8e-21,47,22265404
"chr1",154153643,154157449,"chr1",154190048,154195510,"TPM3,ENSG00000143549","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","K562","ChIA-PET",4e-09,4e-09,8,22265404
"chr1",154154241,154157353,"chr1",154161640,154168172,"TPM3,ENSG00000143549","TPM3,ENSG00000143549","hg19","MCF7","ChIA-PET",5e-06,5e-06,9,22265404
"chr1",154154370,154156741,"chr1",154377003,154381011,"TPM3,ENSG00000143549","IL6R,ENSG00000160712","hg19","MCF7","ChIA-PET",7e-12,7e-12,5,22265404
"chr1",154154597,154158912,"chr1",154243474,154246502,"TPM3,ENSG00000143549","HAX1,ENSG00000143575","hg19","K562","ChIA-PET",4.08e-19,4.08e-19,4,22265404
"chr1",154155278,154160143,"chr1",154165338,154167782,"TPM3,ENSG00000143549","TPM3,ENSG00000143549","hg19","K562","ChIA-PET",1.06e-13,1.06e-13,4,22265404
"chr1",154156233,154161758,"chr1",154162933,154167291,"TPM3,ENSG00000143549","TPM3,ENSG00000143549","hg19","K562","ChIA-PET",1e-11,1e-11,6,22265404
"chr1",154161421,154168420,"chr1",154191340,154198003,"TPM3,ENSG00000143549","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","MCF7","ChIA-PET",9e-10,9e-10,13,22265404
"chr1",154162854,154164787,"chr1",154165144,154168912,"TPM3,ENSG00000143549","TPM3,ENSG00000143549","hg19","MCF7","ChIA-PET",5e-09,5e-09,5,22265404
"chr1",154166360,154171923,"chr1",154189576,154194577,"TPM3,ENSG00000143549","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","K562","ChIA-PET",1.38e-16,1.38e-16,9,22265404
"chr1",154177747,154182716,"chr1",154190412,154196946,"C1orf189,C1orf43,ENSG00000163263,ENSG00000143612","C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","hg19","K562","ChIA-PET",4.23e-10,4.23e-10,9,22265404
"chr1",154179575,154184047,"chr1",154184381,154189147,"C1orf43,ENSG00000143612","C1orf43,ENSG00000143612","hg19","K562","ChIA-PET",3.85e-22,3.85e-22,7,22265404
"chr1",154190385,154194245,"chr1",155097625,155102022,"C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","EFNA1,ENSG00000169242","hg19","MCF7","ChIA-PET",9e-12,9e-12,4,22265404
"chr1",154190796,154197109,"chr1",154207892,154217963,"C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","UBAP2L,ENSG00000143569","hg19","MCF7","ChIA-PET",0,0,21,22265404
"chr1",154191694,154195364,"chr1",154228810,154233315,"C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","UBAP2L,ENSG00000143569","hg19","K562","ChIA-PET",4.68e-13,4.68e-13,6,22265404
"chr1",154191842,154194909,"chr1",154241050,154247826,"C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","HAX1,ENSG00000143575","hg19","K562","ChIA-PET",4.5e-35,4.5e-35,7,22265404
"chr1",154192034,154195055,"chr1",154237858,154241372,"C1orf43,UBAP2L,ENSG00000143612,ENSG00000143569","UBAP2L,ENSG00000143569","hg19","MCF7","ChIA-PET",1e-41,1e-41,4,22265404
"chr1",154224334,154227799,"chr1",154229439,154232772,"UBAP2L,ENSG00000143569","UBAP2L,ENSG00000143569","hg19","MCF7","ChIA-PET",7e-10,7e-10,4,22265404
"chr1",154228115,154231882,"chr1",154235436,154238955,"UBAP2L,ENSG00000143569","UBAP2L,ENSG00000143569","hg19","MCF7","ChIA-PET",9e-12,9e-12,4,22265404
"chr1",154228810,154232286,"chr1",154233665,154237376,"UBAP2L,ENSG00000143569","UBAP2L,ENSG00000143569","hg19","MCF7","ChIA-PET",6e-12,6e-12,4,22265404
"chr1",154229083,154233148,"chr1",154241548,154245187,"UBAP2L,ENSG00000143569","HAX1,ENSG00000143575","hg19","K562","ChIA-PET",6e-12,6e-12,5,22265404
"chr1",154236442,154241812,"chr1",154243586,154247600,"UBAP2L,ENSG00000143569","HAX1,ENSG00000143575","hg19","MCF7","ChIA-PET",0,0,7,22265404
"chr1",154457376,154460470,"chr1",154460552,154464074,"SHE,ENSG00000169291","SHE,ENSG00000169291","hg19","K562","ChIA-PET",3e-15,3e-15,4,22265404
"chr1",154528881,154534687,"chr1",154578685,154583746,"UBE2Q1,ENSG00000160714","ADAR,ENSG00000160710","hg19","MCF7","ChIA-PET",4e-34,4e-34,8,22265404
"chr1",154528898,154533098,"chr1",154907799,154911445,"UBE2Q1,ENSG00000160714","PMVK,ENSG00000163344","hg19","MCF7","ChIA-PET",3e-12,3e-12,7,22265404
"chr1",154529028,154532359,"chr1",155034427,155037689,"UBE2Q1,ENSG00000160714","ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","hg19","MCF7","ChIA-PET",3e-11,3e-11,4,22265404
"chr1",154529257,154532572,"chr1",154598516,154601356,"UBE2Q1,ENSG00000160714","ADAR,ENSG00000160710","hg19","MCF7","ChIA-PET",1e-18,1e-18,4,22265404
"chr1",154529929,154534088,"chr1",154598976,154602957,"UBE2Q1,ENSG00000160714","ADAR,ENSG00000160710","hg19","MCF7","ChIA-PET",2e-22,2e-22,6,22265404
"chr1",154530233,154533708,"chr1",154538204,154541561,"UBE2Q1,ENSG00000160714","CHRNB2,ENSG00000160716","hg19","K562","ChIA-PET",6e-09,6e-09,4,22265404
"chr1",154573864,154581870,"chr1",154594652,154602962,"ADAR,ENSG00000160710","ADAR,ENSG00000160710","hg19","K562","ChIA-PET",9e-09,9e-09,18,22265404
"chr1",154574387,154584697,"chr1",154596875,154603021,"ADAR,ENSG00000160710","ADAR,ENSG00000160710","hg19","MCF7","ChIA-PET",3e-12,3e-12,22,22265404
"chr1",154575429,154582917,"chr1",154596773,154602552,"ADAR,ENSG00000160710","ADAR,ENSG00000160710","hg19","MCF7","ChIA-PET",0,0,13,22265404
"chr1",154579004,154583932,"chr1",154594616,154602031,"ADAR,ENSG00000160710","ADAR,ENSG00000160710","hg19","K562","ChIA-PET",3.66e-13,3.66e-13,16,22265404
"chr1",154583710,154591836,"chr1",154598416,154602140,"AL606500.1,ENSG00000268141","ADAR,ENSG00000160710","hg19","MCF7","ChIA-PET",6e-18,6e-18,15,22265404
"chr1",154907814,154911845,"chr1",155021941,155025304,"PMVK,ENSG00000163344","ADAM15,ENSG00000143537","hg19","MCF7","ChIA-PET",3e-12,3e-12,6,22265404
"chr1",154927402,154930292,"chr1",155021901,155025717,"PBXIP1,ENSG00000163346","ADAM15,ENSG00000143537","hg19","MCF7","ChIA-PET",1e-05,1e-05,6,22265404
"chr1",154927481,154932587,"chr1",155031885,155037682,"PBXIP1,ENSG00000163346","ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","hg19","MCF7","ChIA-PET",0,0,6,22265404
"chr1",154931665,154935409,"chr1",155055892,155060477,"PYGO2,ENSG00000163348","EFNA3,ENSG00000251246","hg19","MCF7","ChIA-PET",0,0,8,22265404
"chr1",154932678,154935762,"chr1",155021459,155026414,"PYGO2,ENSG00000163348","ADAM15,ENSG00000143537","hg19","MCF7","ChIA-PET",6e-11,6e-11,6,22265404
"chr1",154932754,154935795,"chr1",155033186,155037944,"PYGO2,ENSG00000163348","ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","hg19","MCF7","ChIA-PET",6e-09,6e-09,5,22265404
"chr1",154933652,154935727,"chr1",155055132,155058797,"PYGO2,ENSG00000163348","EFNA3,ENSG00000251246","hg19","MCF7","ChIA-PET",2e-07,2e-07,5,22265404
"chr1",154939878,154945720,"chr1",155033369,155036154,"SHC1,ENSG00000160691","ADAM15,ENSG00000143537","hg19","MCF7","ChIA-PET",1e-06,1e-06,5,22265404
"chr1",154941816,154947838,"chr1",155021873,155026372,"SHC1,CKS1B,ENSG00000160691,ENSG00000268942","ADAM15,ENSG00000143537","hg19","K562","ChIA-PET",3.3e-11,3.3e-11,7,22265404
"chr1",154942779,154946822,"chr1",155099948,155103477,"SHC1,ENSG00000160691","EFNA1,ENSG00000169242","hg19","MCF7","ChIA-PET",3e-08,3e-08,6,22265404
"chr1",154943492,154949367,"chr1",155033837,155038035,"SHC1,CKS1B,ENSG00000160691,ENSG00000268942","ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","hg19","MCF7","ChIA-PET",8e-16,8e-16,9,22265404
"chr1",154944220,154948259,"chr1",155103576,155107473,"SHC1,CKS1B,ENSG00000160691,ENSG00000268942","EFNA1,ENSG00000169242","hg19","MCF7","ChIA-PET",0,0,5,22265404
"chr1",154944682,154948805,"chr1",155021065,155026491,"SHC1,CKS1B,ENSG00000160691,ENSG00000268942","ADAM15,ENSG00000143537","hg19","K562","ChIA-PET",1e-19,1e-19,10,22265404
"chr1",154944693,154948498,"chr1",155033358,155037574,"SHC1,CKS1B,ENSG00000160691,ENSG00000268942","ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","hg19","K562","ChIA-PET",1e-25,1e-25,5,22265404
"chr1",154945666,154948498,"chr1",155033358,155037574,"SHC1,CKS1B,ENSG00000160691,ENSG00000268942","ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","hg19","K562","ChIA-PET",2.04e-17,2.04e-17,4,22265404
"chr1",154954181,154957294,"chr1",155022241,155026637,"FLAD1,ENSG00000160688","ADAM15,ENSG00000143537","hg19","MCF7","ChIA-PET",8e-15,8e-15,5,22265404
"chr1",154967268,154977621,"chr1",155049775,155059069,"ZBTB7B,ENSG00000160685","EFNA3,ENSG00000251246","hg19","MCF7","ChIA-PET",3e-30,3e-30,28,22265404
"chr1",154968418,154978887,"chr1",155021582,155027516,"ZBTB7B,ENSG00000160685","ADAM15,ENSG00000143537","hg19","MCF7","ChIA-PET",3e-07,3e-07,28,22265404
"chr1",154969072,154977664,"chr1",155030052,155039846,"ZBTB7B,ENSG00000160685","ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","hg19","MCF7","ChIA-PET",3e-20,3e-20,22,22265404
"chr1",154970467,154977420,"chr1",155052491,155060843,"ZBTB7B,ENSG00000160685","EFNA3,ENSG00000251246","hg19","MCF7","ChIA-PET",0,0,19,22265404
"chr1",154971009,154978300,"chr1",155033602,155036845,"ZBTB7B,ENSG00000160685","ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","hg19","K562","ChIA-PET",1.55e-20,1.55e-20,7,22265404
"chr1",154971124,154975632,"chr1",155030158,155034057,"ZBTB7B,ENSG00000160685","ADAM15,ENSG00000143537","hg19","K562","ChIA-PET",1e-14,1e-14,4,22265404
"chr1",154971203,154978007,"chr1",155093683,155103687,"ZBTB7B,ENSG00000160685","EFNA1,ENSG00000169242","hg19","MCF7","ChIA-PET",1e-14,1e-14,24,22265404
"chr1",154972330,154977027,"chr1",155049641,155053541,"ZBTB7B,ENSG00000160685","EFNA3,ENSG00000251246","hg19","K562","ChIA-PET",3.79e-25,3.79e-25,6,22265404
"chr1",154972344,154977668,"chr1",155022111,155025561,"ZBTB7B,ENSG00000160685","ADAM15,ENSG00000143537","hg19","K562","ChIA-PET",6.69e-19,6.69e-19,8,22265404
"chr1",154972444,154977644,"chr1",155020190,155026477,"ZBTB7B,ENSG00000160685","ADAM15,ENSG00000143537","hg19","K562","ChIA-PET",2e-08,2e-08,10,22265404
"chr1",154972817,154976051,"chr1",155001512,155004606,"ZBTB7B,ENSG00000160685","DCST2,ENSG00000163354","hg19","MCF7","ChIA-PET",1e-22,1e-22,5,22265404
"chr1",154973069,154975738,"chr1",155098828,155103753,"ZBTB7B,ENSG00000160685","EFNA1,ENSG00000169242","hg19","MCF7","ChIA-PET",5e-17,5e-17,6,22265404
"chr1",154973938,154977904,"chr1",155106692,155109973,"ZBTB7B,ENSG00000160685","SLC50A1,ENSG00000169241","hg19","MCF7","ChIA-PET",0,0,4,22265404
"chr1",155013927,155032770,"chr1",155044175,155061131,"ADAM15,ENSG00000143537","EFNA3,ENSG00000251246","hg19","MCF7","ChIA-PET",0,0,53,22265404
"chr1",155020796,155024695,"chr1",155055166,155059924,"ADAM15,ENSG00000143537","EFNA3,ENSG00000251246","hg19","K562","ChIA-PET",1e-08,1e-08,7,22265404
"chr1",155022054,155026411,"chr1",155097710,155103379,"ADAM15,ENSG00000143537","EFNA1,ENSG00000169242","hg19","MCF7","ChIA-PET",1e-09,1e-09,8,22265404
"chr1",155033847,155038699,"chr1",155096296,155100742,"ADAM15,EFNA4,EFNA3,ENSG00000143537,ENSG00000243364,ENSG00000251246","EFNA1,ENSG00000169242","hg19","MCF7","ChIA-PET",4e-06,4e-06,10,22265404
"chr1",155049589,155073019,"chr1",155085330,155115362,"EFNA3,ENSG00000251246","EFNA1,SLC50A1,DPM3,ENSG00000169242,ENSG00000169241,ENSG00000179085","hg19","MCF7","ChIA-PET",1e-13,1e-13,149,22265404
"chr1",155052471,155058946,"chr1",155106509,155113930,"EFNA3,ENSG00000251246","SLC50A1,DPM3,ENSG00000169241,ENSG00000179085","hg19","K562","ChIA-PET",4e-12,4e-12,10,22265404
"chr1",155052798,155059451,"chr1",155162483,155166744,"EFNA3,ENSG00000251246","MUC1,THBS3,ENSG00000185499,ENSG00000169231","hg19","K562","ChIA-PET",1.42e-12,1.42e-12,9,22265404
"chr1",155055553,155060043,"chr1",155139937,155145817,"EFNA3,ENSG00000251246","KRTCAP2,ENSG00000163463","hg19","K562","ChIA-PET",3.17e-16,3.17e-16,8,22265404
"chr1",155056284,155060443,"chr1",155143066,155147437,"EFNA3,ENSG00000251246","KRTCAP2,TRIM46,ENSG00000163463,ENSG00000163462","hg19","MCF7","ChIA-PET",0,0,8,22265404
"chr1",155056491,155066482,"chr1",155136760,155147519,"EFNA3,ENSG00000251246","KRTCAP2,TRIM46,ENSG00000163463,ENSG00000163462","hg19","K562","ChIA-PET",1e-27,1e-27,21,22265404
"chr1",155056751,155059603,"chr1",155143653,155146036,"EFNA3,ENSG00000251246","KRTCAP2,TRIM46,ENSG00000163463,ENSG00000163462","hg19","MCF7","ChIA-PET",1e-06,1e-06,8,22265404
"chr1",155094769,155105017,"chr1",155135344,155151845,"EFNA1,ENSG00000169242","KRTCAP2,TRIM46,ENSG00000163463,ENSG00000163462","hg19","MCF7","ChIA-PET",7e-38,7e-38,46,22265404
"chr1",155095314,155110392,"chr1",155134312,155151496,"EFNA1,SLC50A1,ENSG00000169242,ENSG00000169241","KRTCAP2,TRIM46,ENSG00000163463,ENSG00000163462","hg19","MCF7","ChIA-PET",0,0,72,22265404
"chr1",155096309,155104200,"chr1",155157595,155166389,"EFNA1,ENSG00000169242","RP11-201K10.3,MUC1,THBS3,ENSG00000185499,ENSG00000169231","hg19","MCF7","ChIA-PET",2e-09,2e-09,23,22265404
"chr1",155105295,155110704,"chr1",155161873,155165835,"SLC50A1,ENSG00000169241","MUC1,ENSG00000185499","hg19","K562","ChIA-PET",0,0,7,22265404
"chr1",155105664,155110180,"chr1",155143584,155151850,"SLC50A1,ENSG00000169241","KRTCAP2,TRIM46,ENSG00000163463,ENSG00000163462","hg19","MCF7","ChIA-PET",5e-13,5e-13,15,22265404
"chr1",155106165,155110704,"chr1",155161873,155165835,"SLC50A1,ENSG00000169241","MUC1,ENSG00000185499","hg19","K562","ChIA-PET",5.67e-14,5.67e-14,8,22265404
"chr1",155106166,155110794,"chr1",155110873,155115238,"SLC50A1,ENSG00000169241","DPM3,ENSG00000179085","hg19","K562","ChIA-PET",1.88e-17,1.88e-17,14,22265404
"chr1",155107108,155109985,"chr1",155144527,155147858,"SLC50A1,ENSG00000169241","KRTCAP2,TRIM46,ENSG00000163463,ENSG00000163462","hg19","K562","ChIA-PET",1e-07,1e-07,5,22265404
"chr1",155144108,155147671,"chr1",155293137,155296373,"KRTCAP2,TRIM46,ENSG00000163463,ENSG00000163462","RUSC1,ENSG00000160753","hg19","MCF7","ChIA-PET",1e-11,1e-11,4,22265404
"chr1",155161236,155164985,"chr1",155290580,155295192,"MUC1,ENSG00000185499","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",9e-11,9e-11,7,22265404
"chr1",155161998,155167332,"chr1",155208163,155212538,"MUC1,THBS3,ENSG00000185499,ENSG00000169231","GBA,ENSG00000177628","hg19","K562","ChIA-PET",2.16e-08,2.16e-08,6,22265404
"chr1",155174858,155180302,"chr1",155209102,155215747,"THBS3,MTX1,ENSG00000169231,ENSG00000173171","GBA,ENSG00000177628","hg19","MCF7","ChIA-PET",3e-11,3e-11,8,22265404
"chr1",155175313,155180738,"chr1",155230329,155234021,"THBS3,MTX1,ENSG00000169231,ENSG00000173171","SCAMP3,ENSG00000116521","hg19","MCF7","ChIA-PET",8e-11,8e-11,8,22265404
"chr1",155175738,155179299,"chr1",155291621,155295870,"THBS3,MTX1,ENSG00000169231,ENSG00000173171","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",1.03e-08,1.03e-08,7,22265404
"chr1",155176431,155180791,"chr1",155209413,155214573,"THBS3,MTX1,ENSG00000169231,ENSG00000173171","GBA,ENSG00000177628","hg19","MCF7","ChIA-PET",0,0,7,22265404
"chr1",155176699,155181010,"chr1",155210436,155216018,"THBS3,MTX1,ENSG00000169231,ENSG00000173171","GBA,ENSG00000177628","hg19","K562","ChIA-PET",4e-14,4e-14,7,22265404
"chr1",155176742,155181811,"chr1",155241351,155243659,"THBS3,MTX1,ENSG00000169231,ENSG00000173171","CLK2,ENSG00000176444","hg19","K562","ChIA-PET",3.91e-08,3.91e-08,5,22265404
"chr1",155176808,155180528,"chr1",155231411,155234045,"THBS3,MTX1,ENSG00000169231,ENSG00000173171","SCAMP3,ENSG00000116521","hg19","K562","ChIA-PET",4e-10,4e-10,4,22265404
"chr1",155176888,155180042,"chr1",155214260,155216336,"THBS3,MTX1,ENSG00000169231,ENSG00000173171","GBA,ENSG00000177628","hg19","K562","ChIA-PET",5.34e-10,5.34e-10,5,22265404
"chr1",155207800,155212678,"chr1",155214121,155217855,"GBA,ENSG00000177628","GBA,ENSG00000177628","hg19","K562","ChIA-PET",1e-15,1e-15,6,22265404
"chr1",155209079,155212795,"chr1",155212935,155216540,"GBA,ENSG00000177628","GBA,ENSG00000177628","hg19","MCF7","ChIA-PET",0,0,4,22265404
"chr1",155209487,155212728,"chr1",155212760,155217156,"GBA,ENSG00000177628","GBA,ENSG00000177628","hg19","MCF7","ChIA-PET",0,0,9,22265404
"chr1",155209727,155212678,"chr1",155212773,155217086,"GBA,ENSG00000177628","GBA,ENSG00000177628","hg19","K562","ChIA-PET",2.8e-45,2.8e-45,5,22265404
"chr1",155211622,155214565,"chr1",155278095,155280494,"GBA,ENSG00000177628","FDPS,ENSG00000160752","hg19","MCF7","ChIA-PET",8e-11,8e-11,4,22265404
"chr1",155211690,155216212,"chr1",155231766,155235735,"GBA,ENSG00000177628","SCAMP3,ENSG00000116521","hg19","MCF7","ChIA-PET",7e-09,7e-09,5,22265404
"chr1",155212049,155215843,"chr1",155293307,155296856,"GBA,ENSG00000177628","RUSC1,ENSG00000160753","hg19","MCF7","ChIA-PET",3e-10,3e-10,5,22265404
"chr1",155212931,155218657,"chr1",155240962,155244485,"GBA,ENSG00000177628","CLK2,ENSG00000176444","hg19","MCF7","ChIA-PET",1e-12,1e-12,5,22265404
"chr1",155213005,155216511,"chr1",155292470,155296220,"GBA,ENSG00000177628","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",4.69e-28,4.69e-28,4,22265404
"chr1",155213102,155215658,"chr1",155292526,155295305,"GBA,ENSG00000177628","RUSC1,ENSG00000160753","hg19","MCF7","ChIA-PET",6e-18,6e-18,4,22265404
"chr1",155213177,155216583,"chr1",155242889,155246560,"GBA,ENSG00000177628","CLK2,ENSG00000176444","hg19","K562","ChIA-PET",2e-18,2e-18,4,22265404
"chr1",155213237,155217995,"chr1",155221685,155226391,"GBA,ENSG00000177628","FAM189B,ENSG00000160767","hg19","MCF7","ChIA-PET",0,0,8,22265404
"chr1",155218380,155222913,"chr1",155290636,155299650,"FAM189B,ENSG00000160767","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",1e-14,1e-14,10,22265404
"chr1",155218380,155223571,"chr1",155290636,155294325,"FAM189B,ENSG00000160767","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",1.6e-10,1.6e-10,6,22265404
"chr1",155218456,155235751,"chr1",155288837,155299195,"FAM189B,SCAMP3,ENSG00000160767,ENSG00000116521","FDPS,RUSC1,ENSG00000160752,ENSG00000160753","hg19","MCF7","ChIA-PET",2e-13,2e-13,44,22265404
"chr1",155223569,155226696,"chr1",155275954,155279861,"FAM189B,ENSG00000160767","FDPS,ENSG00000160752","hg19","K562","ChIA-PET",5e-30,5e-30,6,22265404
"chr1",155223569,155227620,"chr1",155275954,155279861,"FAM189B,ENSG00000160767","FDPS,ENSG00000160752","hg19","K562","ChIA-PET",5.18e-17,5.18e-17,5,22265404
"chr1",155223788,155226914,"chr1",155293518,155296850,"FAM189B,ENSG00000160767","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",4e-11,4e-11,4,22265404
"chr1",155223794,155226979,"chr1",155292101,155295505,"FAM189B,ENSG00000160767","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",1.29e-16,1.29e-16,5,22265404
"chr11",5522829,5527225,"chr11",5617678,5621647,"HBG2,HBE1,ENSG00000196565,ENSG00000213931","TRIM6,TRIM6-TRIM34,ENSG00000121236,ENSG00000121236","hg19","K562","ChIA-PET",1.06e-19,1.06e-19,5,22265404
"chr1",155228693,155233633,"chr1",155276892,155283389,"SCAMP3,ENSG00000116521","FDPS,ENSG00000160752","hg19","K562","ChIA-PET",1e-14,1e-14,6,22265404
"chr1",155229082,155234937,"chr1",155291248,155296864,"SCAMP3,ENSG00000116521","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",4e-16,4e-16,8,22265404
"chr1",155230732,155234142,"chr1",155291994,155295451,"SCAMP3,ENSG00000116521","RUSC1,ENSG00000160753","hg19","MCF7","ChIA-PET",9e-16,9e-16,6,22265404
"chr1",155236269,155241954,"chr1",155291931,155295779,"CLK2,ENSG00000176444","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",2.04e-16,2.04e-16,5,22265404
"chr11",5523660,5528079,"chr11",5704615,5707879,"HBG2,HBE1,ENSG00000196565,ENSG00000213931","TRIM5,ENSG00000132256","hg19","K562","ChIA-PET",2.73e-16,2.73e-16,4,22265404
"chr1",155237070,155244636,"chr1",155291827,155295779,"CLK2,ENSG00000176444","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",2e-43,2e-43,11,22265404
"chr1",155239314,155245036,"chr1",155288379,155297041,"CLK2,ENSG00000176444","FDPS,RUSC1,ENSG00000160752,ENSG00000160753","hg19","MCF7","ChIA-PET",8e-22,8e-22,21,22265404
"chr1",155240186,155244594,"chr1",155276068,155280700,"CLK2,ENSG00000176444","FDPS,ENSG00000160752","hg19","MCF7","ChIA-PET",5e-26,5e-26,10,22265404
"chr1",155240682,155244991,"chr1",155289682,155296120,"CLK2,ENSG00000176444","RUSC1,ENSG00000160753","hg19","MCF7","ChIA-PET",7e-12,7e-12,12,22265404
"chr1",155241171,155245021,"chr1",155277000,155280071,"CLK2,ENSG00000176444","FDPS,ENSG00000160752","hg19","K562","ChIA-PET",5.78e-16,5.78e-16,7,22265404
"chr1",155241810,155244486,"chr1",155276710,155279928,"CLK2,ENSG00000176444","FDPS,ENSG00000160752","hg19","K562","ChIA-PET",9e-13,9e-13,5,22265404
"chr1",155242211,155244809,"chr1",155291827,155295187,"CLK2,ENSG00000176444","RUSC1,ENSG00000160753","hg19","K562","ChIA-PET",9.03e-27,9.03e-27,4,22265404
